 u_sabi                    SWAT+ Sep 8  2020    MODULAR Rev 2020.60.5                                     
  jday,   mon,   day,    yr,   unit , gis_id , name           ,         flo_in ,         aqu_in ,        flo_out ,          peakr,         sed_in,        sed_out,         washld,          bedld,            dep,        deg_btm,       deg_bank,         hc_sed,          width,          depth,          slope,        deg_btm,       deg_bank,         hc_len,      flo_in_mm ,      aqu_in_mm ,     flo_out_mm 
      ,      ,      ,      ,        ,        ,                ,          m^3/s ,          m^3/s ,          m^3/s ,          m^3/s,           tons,           tons,           tons,           tons,           tons,           tons,           tons,           tons,              m,              m,            m/m,              m,              m,              m,             mm ,             mm ,             mm 
334,11,30,1998,13,13,cha13           ,.102,.00,.102,3.26,.226E-07,.168E+04,.113E-07,.00,.942E-08,.143E+04,243.,.00,68.8,4.06,.410E-02,.267E-02,.686E-02,.00,.367,.00,.367
365,12,31,1998,1,1,cha01           ,.120,.00,.120,3.85,.220E+04,.935E+04,.110E+04,.00,276.,.756E+04,692.,.00,81.3,3.81,.819E-02,.768E-02,.134E-01,.00,.333,.00,.333
365,12,31,1998,2,2,cha02           ,.260,.00,.260,8.31,982.,.135E+05,491.,.00,.709E-08,.120E+05,981.,.00,119.,3.46,.553E-02,.546E-02,.137E-01,.00,.375,.00,.375
365,12,31,1998,3,3,cha03           ,.731E-01,.00,.732E-01,2.34,103.,51.8,51.7,.00,51.5,.00,.158,.00,76.9,2.23,.245E-02,.00,.114E-04,.00,.216,.00,.217
365,12,31,1998,4,4,cha04           ,.829E-01,.00,.829E-01,2.65,.323E+04,.206E+04,.161E+04,.00,.117E+04,417.,31.4,.00,61.4,2.11,.402E-02,.217E-02,.426E-02,.00,.359,.00,.359
365,12,31,1998,5,5,cha05           ,2.54,.00,2.54,81.2,.321E+04,.147E+06,.160E+04,.00,.636E-08,.139E+06,.576E+04,.00,170.,5.79,.645E-02,.840E-01,.913E-01,.00,2.02,.00,2.02
365,12,31,1998,6,6,cha06           ,.406,.00,.406,13.0,.470E+04,.433E+05,.235E+04,.00,.634E-08,.387E+05,.224E+04,.00,130.,4.04,.596E-02,.119E-01,.198E-01,.00,.505,.00,.505
365,12,31,1998,7,7,cha07           ,3.30,.00,3.30,106.,.147E+05,.311E+05,.733E+04,.00,.209E-07,.228E+05,970.,.00,238.,5.18,.229E-02,.169E-01,.293E-01,.00,1.49,.00,1.49
365,12,31,1998,8,8,cha08           ,1.25,.00,1.25,40.1,245.,.934E+04,122.,.00,.302E-08,.858E+04,645.,.00,62.2,3.16,.268E-02,.335E-01,.444E-01,.00,5.46,.00,5.46
365,12,31,1998,9,9,cha09           ,10.7,.00,10.7,342.,.239E+05,.477E+05,.120E+05,.00,19.7,.347E+05,1000.,.00,348.,8.11,.330E-02,.742E-01,.820E-01,.00,2.57,.00,2.57
365,12,31,1998,10,10,cha10           ,8.76,.00,8.76,280.,.232E+05,.462E+05,.116E+05,.00,23.5,.336E+05,.102E+04,.00,333.,6.87,.216E-02,.362E-01,.477E-01,.00,2.26,.00,2.26
365,12,31,1998,11,11,cha11           ,4.59,.00,4.59,147.,.156E+05,.133E+05,.782E+04,.00,275.,.528E+04,247.,.00,254.,5.15,.139E-02,.100E-01,.207E-01,.00,1.86,.00,1.86
365,12,31,1998,12,12,cha12           ,4.08,.00,4.08,131.,.418E+04,.423E+06,.209E+04,.00,.752E-08,.403E+06,.174E+05,.00,178.,6.19,.445E-02,.750E-01,.832E-01,.00,3.02,.00,3.02
365,12,31,1998,13,13,cha13           ,1.90,.00,1.90,60.9,667.,.479E+05,333.,.00,.264E-08,.444E+05,.315E+04,.00,68.8,4.06,.410E-02,.801E-01,.859E-01,.00,7.09,.00,7.09
31,1,31,1999,1,1,cha01           ,11.6,.00,11.6,373.,.121E+07,.130E+07,.605E+06,.00,.00,.623E+06,.274E+05,.457E+05,81.3,3.92,.819E-02,.633,.519,3.92,32.2,.00,32.2
31,1,31,1999,2,2,cha02           ,35.4,.00,35.4,.113E+04,.119E+07,.239E+07,.595E+06,.00,.00,.165E+07,.446E+05,.107E+06,119.,3.58,.552E-02,.751,.606,6.91,51.0,.00,51.0
31,1,31,1999,3,3,cha03           ,3.91,.00,3.91,125.,.533E+06,.312E+06,.267E+06,.00,.485E-08,.333E+05,968.,.108E+05,76.9,2.24,.245E-02,.783E-01,.700E-01,1.70,11.6,.00,11.6
31,1,31,1999,4,4,cha04           ,1.87,.00,1.87,59.8,.168E+06,.105E+06,.840E+05,.00,981.,.145E+05,511.,.582E+04,61.4,2.12,.402E-02,.756E-01,.691E-01,1.21,8.09,.00,8.09
31,1,31,1999,5,5,cha05           ,75.0,.00,75.0,.240E+04,.240E+07,.373E+07,.120E+07,.00,.00,.212E+07,.654E+05,.340E+06,171.,6.02,.644E-02,1.28,1.00,9.06,59.8,.00,59.8
31,1,31,1999,6,6,cha06           ,33.0,.00,33.0,.106E+04,.814E+06,.258E+07,.407E+06,.00,.746E-09,.198E+07,.572E+05,.137E+06,130.,4.15,.596E-02,.609,.497,6.95,41.1,.00,41.1
31,1,31,1999,7,7,cha07           ,112.,.00,112.,.358E+04,.342E+07,.303E+07,.171E+07,.00,.00,.754E+06,.157E+05,.545E+06,238.,5.28,.228E-02,.556,.467,11.8,50.6,.00,50.6
31,1,31,1999,8,8,cha08           ,34.0,.00,34.0,.109E+04,.247E+05,.313E+06,.124E+05,.00,.00,.190E+06,.921E+04,.102E+06,62.3,3.29,.267E-02,.741,.611,13.4,148.,.00,148.
31,1,31,1999,9,9,cha09           ,309.,.00,309.,.990E+04,.438E+07,.516E+07,.219E+07,.00,.00,.557E+06,.117E+05,.240E+07,348.,8.33,.325E-02,1.19,.941,22.4,74.5,.00,74.5
31,1,31,1999,10,10,cha10           ,268.,.00,268.,.858E+04,.435E+07,.477E+07,.218E+07,.00,.00,.759E+06,.145E+05,.182E+07,333.,7.02,.214E-02,.818,.664,21.1,69.3,.00,69.3
31,1,31,1999,11,11,cha11           ,146.,.00,146.,.468E+04,.346E+07,.261E+07,.173E+07,.00,.00,.229E+06,.458E+04,.646E+06,254.,5.23,.137E-02,.436,.379,13.2,59.2,.00,59.2
31,1,31,1999,12,12,cha12           ,120.,.00,120.,.386E+04,.785E+06,.811E+07,.392E+06,.00,.00,.674E+07,.212E+06,.773E+06,179.,6.43,.445E-02,1.25,.987,18.3,89.2,.00,89.2
31,1,31,1999,13,13,cha13           ,41.0,.00,41.0,.131E+04,.245E+05,.802E+06,.122E+05,.00,.00,.607E+06,.333E+05,.149E+06,69.0,4.29,.409E-02,1.09,.871,13.8,153.,.00,153.
59,2,28,1999,1,1,cha01           ,18.1,.00,18.1,578.,.158E+07,.185E+07,.791E+06,.00,.00,.923E+06,.418E+05,.924E+05,81.6,4.20,.818E-02,1.03,.825,8.24,45.2,.00,45.2
59,2,28,1999,2,2,cha02           ,40.7,.00,40.7,.130E+04,.157E+07,.333E+07,.787E+06,.00,.00,.227E+07,.654E+05,.201E+06,119.,3.91,.552E-02,1.15,.912,13.2,53.1,.00,53.1
59,2,28,1999,3,3,cha03           ,12.3,.00,12.3,395.,.887E+06,.575E+06,.444E+06,.00,.00,.889E+05,.270E+04,.396E+05,77.0,2.31,.244E-02,.231,.212,6.73,33.0,.00,33.0
59,2,28,1999,4,4,cha04           ,13.5,.00,13.5,431.,.672E+06,.470E+06,.336E+06,.00,.00,.970E+05,.327E+04,.338E+05,61.5,2.25,.401E-02,.558,.469,7.50,52.6,.00,52.6
59,2,28,1999,5,5,cha05           ,84.9,.00,84.9,.272E+04,.316E+07,.461E+07,.158E+07,.00,.00,.232E+07,.758E+05,.636E+06,171.,6.49,.643E-02,1.54,1.20,17.5,61.2,.00,61.2
59,2,28,1999,6,6,cha06           ,39.1,.00,39.1,.125E+04,.149E+07,.396E+07,.746E+06,.00,.00,.294E+07,.880E+05,.185E+06,130.,4.42,.596E-02,.999,.798,9.76,44.0,.00,44.0
59,2,28,1999,7,7,cha07           ,125.,.00,125.,.401E+04,.465E+07,.399E+07,.233E+07,.00,.00,.936E+06,.197E+05,.707E+06,238.,5.50,.227E-02,.764,.626,16.3,51.1,.00,51.1
59,2,28,1999,8,8,cha08           ,37.8,.00,37.8,.121E+04,.211E+05,.358E+06,.105E+05,.00,.00,.206E+06,.106E+05,.131E+06,62.5,3.57,.265E-02,.890,.722,17.8,149.,.00,149.
59,2,28,1999,9,9,cha09           ,358.,.00,358.,.115E+05,.633E+07,.400E+07,.317E+07,.00,.00,.652E+06,.142E+05,.163E+06,348.,8.79,.314E-02,1.54,1.21,1.65,77.8,.00,77.8
59,2,28,1999,10,10,cha10           ,317.,.00,317.,.102E+05,.632E+07,.766E+07,.316E+07,.00,.00,.939E+06,.183E+05,.354E+07,333.,7.35,.211E-02,1.12,.894,43.7,74.0,.00,74.0
59,2,28,1999,11,11,cha11           ,163.,.00,163.,.522E+04,.467E+07,.376E+07,.234E+07,.00,.00,.284E+06,.567E+04,.114E+07,254.,5.40,.135E-02,.597,.505,24.9,59.6,.00,59.6
59,2,28,1999,12,12,cha12           ,154.,.00,154.,.493E+04,.163E+07,.109E+08,.816E+06,.00,.00,.846E+07,.281E+06,.139E+07,179.,6.93,.444E-02,1.74,1.35,34.0,103.,.00,103.
59,2,28,1999,13,13,cha13           ,40.3,.00,40.3,.129E+04,.196E+05,.880E+06,.980E+04,.00,.00,.637E+06,.374E+05,.195E+06,69.3,4.67,.408E-02,1.26,1.00,18.5,136.,.00,136.
90,3,31,1999,1,1,cha01           ,5.12,.00,5.12,164.,.561E+06,.648E+06,.281E+06,.00,.373E-09,.329E+06,.170E+05,.210E+05,81.7,4.38,.818E-02,.333,.289,1.60,14.2,.00,14.2
90,3,31,1999,2,2,cha02           ,21.7,.00,21.7,694.,.252E+07,.220E+07,.126E+07,.00,.187E-08,.833E+06,.266E+05,.756E+05,119.,4.11,.552E-02,.378,.317,4.23,31.3,.00,31.3
90,3,31,1999,3,3,cha03           ,.328,.00,.328,10.5,.792E+04,.579E+04,.396E+04,.00,.971E-08,.170E+04,127.,.00,77.0,2.32,.244E-02,.398E-02,.889E-02,.00,.969,.00,.969
90,3,31,1999,4,4,cha04           ,1.35,.00,1.35,43.1,.158E+06,.937E+05,.791E+05,.00,.753E-08,.141E+05,541.,.00,61.6,2.30,.400E-02,.732E-01,.674E-01,.00,5.83,.00,5.83
90,3,31,1999,5,5,cha05           ,38.5,.00,38.5,.123E+04,.309E+07,.299E+07,.154E+07,.00,.00,.121E+07,.434E+05,.198E+06,171.,6.79,.642E-02,.725,.591,4.67,30.7,.00,30.7
90,3,31,1999,6,6,cha06           ,8.06,.00,8.06,258.,.229E+06,.102E+07,.114E+06,.00,.261E-08,.800E+06,.269E+05,.772E+05,130.,4.56,.596E-02,.245,.212,3.50,10.0,.00,10.0
90,3,31,1999,7,7,cha07           ,46.5,.00,46.5,.149E+04,.331E+07,.227E+07,.166E+07,.00,.00,.374E+06,.907E+04,.232E+06,238.,5.63,.226E-02,.276,.253,4.68,21.0,.00,21.0
90,3,31,1999,8,8,cha08           ,11.5,.00,11.5,368.,.371E+04,.120E+06,.186E+04,.00,.00,.863E+05,.512E+04,.264E+05,62.6,3.70,.264E-02,.335,.301,3.06,50.1,.00,50.1
90,3,31,1999,9,9,cha09           ,106.,.00,106.,.339E+04,.350E+07,.203E+07,.175E+07,.00,.00,.276E+06,.665E+04,-.168,349.,9.03,.308E-02,.589,.491,-.148E-05,25.5,.00,25.5
90,3,31,1999,10,10,cha10           ,98.0,.00,98.0,.314E+04,.350E+07,.301E+07,.175E+07,.00,.00,.386E+06,.847E+04,.869E+06,333.,7.53,.209E-02,.415,.362,9.35,25.3,.00,25.3
90,3,31,1999,11,11,cha11           ,58.0,.00,58.1,.186E+04,.332E+07,.216E+07,.166E+07,.00,.00,.107E+06,.253E+04,.390E+06,254.,5.50,.133E-02,.203,.199,7.54,23.5,.00,23.5
90,3,31,1999,12,12,cha12           ,40.0,.00,40.0,.128E+04,.179E+06,.380E+07,.896E+05,.00,.00,.331E+07,.123E+06,.279E+06,179.,7.19,.444E-02,.614,.508,5.84,29.6,.00,29.6
90,3,31,1999,13,13,cha13           ,7.89,.00,7.89,252.,581.,.218E+06,291.,.00,.00,.204E+06,.140E+05,.00,69.4,4.84,.407E-02,.364,.321,.00,29.4,.00,29.4
120,4,30,1999,1,1,cha01           ,.304E-02,.00,.304E-02,.972E-01,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,81.7,4.40,.818E-02,.00,.00,.00,.813E-02,.00,.815E-02
120,4,30,1999,2,2,cha02           ,.187E-02,.00,.187E-02,.597E-01,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,119.,4.13,.551E-02,.00,.00,.00,.261E-02,.00,.261E-02
120,4,30,1999,3,3,cha03           ,.150E-04,.00,.154E-04,.479E-03,.265E-07,.132E-07,.132E-07,.00,.132E-07,.00,.00,.00,77.0,2.32,.244E-02,.00,.00,.00,.428E-04,.00,.441E-04
120,4,30,1999,4,4,cha04           ,.202E-04,.00,.207E-04,.646E-03,.266E-07,.133E-07,.133E-07,.00,.133E-07,.00,.00,.00,61.6,2.31,.400E-02,.00,.00,.00,.845E-04,.00,.865E-04
120,4,30,1999,5,5,cha05           ,.719,.00,.719,23.0,.627E-07,.377E+05,.313E-07,.00,.176E-07,.355E+05,.217E+04,.00,171.,6.87,.642E-02,.220E-01,.300E-01,.00,.555,.00,.555
120,4,30,1999,6,6,cha06           ,.988E-03,.00,.992E-03,.316E-01,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,130.,4.59,.596E-02,.00,.00,.00,.119E-02,.00,.119E-02
120,4,30,1999,7,7,cha07           ,.720,.00,.720,23.0,.103E-06,.101E+04,.514E-07,.00,.375E-07,819.,194.,.00,238.,5.66,.226E-02,.624E-03,.556E-02,.00,.315,.00,.315
120,4,30,1999,8,8,cha08           ,4.33,.00,4.33,138.,.227E-07,.396E+05,.113E-07,.00,.00,.369E+05,.266E+04,.00,62.7,3.78,.263E-02,.148,.158,.00,18.2,.00,18.2
120,4,30,1999,9,9,cha09           ,22.8,.00,22.8,730.,.298E-06,.810E+05,.149E-06,.00,.00,.786E+05,.236E+04,.00,349.,9.14,.306E-02,.173,.178,.00,5.31,.00,5.31
120,4,30,1999,10,10,cha10           ,18.8,.00,18.8,601.,.255E-06,.827E+05,.128E-06,.00,.00,.801E+05,.256E+04,.00,333.,7.60,.208E-02,.891E-01,.112,.00,4.69,.00,4.69
120,4,30,1999,11,11,cha11           ,5.05,.00,5.05,161.,.154E-06,.170E+04,.769E-07,.00,.00,.143E+04,271.,.00,254.,5.52,.133E-02,.281E-02,.219E-01,.00,1.98,.00,1.98
120,4,30,1999,12,12,cha12           ,13.7,.00,13.7,439.,.744E-07,.161E+07,.372E-07,.00,.00,.155E+07,.645E+05,.00,179.,7.33,.444E-02,.296,.270,.00,9.84,.00,9.84
120,4,30,1999,13,13,cha13           ,4.02,.00,4.02,129.,.226E-07,.121E+06,.113E-07,.00,.00,.113E+06,.876E+04,.00,69.5,4.93,.407E-02,.208,.204,.00,14.5,.00,14.5
151,5,31,1999,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,81.7,4.40,.818E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1999,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,119.,4.13,.551E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1999,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.274E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,77.0,2.32,.244E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1999,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.275E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,61.6,2.31,.400E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1999,5,5,cha05           ,.693E-04,.00,.703E-04,.222E-02,.658E-07,.329E-07,.329E-07,.00,.329E-07,.00,.00,.00,171.,6.87,.642E-02,.00,.00,.00,.553E-04,.00,.560E-04
151,5,31,1999,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,130.,4.59,.596E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1999,7,7,cha07           ,.100E-03,.00,.101E-03,.320E-02,.107E-06,.535E-07,.535E-07,.00,.535E-07,.00,.00,.00,238.,5.66,.226E-02,.00,.00,.00,.452E-04,.00,.457E-04
151,5,31,1999,8,8,cha08           ,1.04,.00,1.04,33.3,.234E-07,.726E+04,.117E-07,.00,.302E-08,.649E+04,770.,.00,62.7,3.80,.263E-02,.252E-01,.440E-01,.00,4.53,.00,4.53
151,5,31,1999,9,9,cha09           ,5.38,.00,5.38,172.,.309E-06,.150E+05,.154E-06,.00,.351E-07,.143E+05,683.,.00,349.,9.17,.305E-02,.304E-01,.495E-01,.00,1.29,.00,1.29
151,5,31,1999,10,10,cha10           ,4.66,.00,4.66,149.,.264E-06,.102E+05,.132E-06,.00,.344E-07,.956E+04,677.,.00,333.,7.61,.208E-02,.103E-01,.286E-01,.00,1.20,.00,1.20
151,5,31,1999,11,11,cha11           ,1.04,.00,1.04,33.3,.159E-06,14.4,.794E-07,.00,.494E-07,.00,14.4,.00,254.,5.52,.133E-02,.00,.113E-02,.00,.421,.00,.421
151,5,31,1999,12,12,cha12           ,3.62,.00,3.62,116.,.779E-07,.439E+06,.389E-07,.00,.502E-08,.416E+06,.227E+05,.00,179.,7.39,.444E-02,.771E-01,.914E-01,.00,2.68,.00,2.68
151,5,31,1999,13,13,cha13           ,.718,.00,.718,23.0,.234E-07,.188E+05,.117E-07,.00,.415E-08,.167E+05,.201E+04,.00,69.5,4.96,.407E-02,.299E-01,.451E-01,.00,2.67,.00,2.67
181,6,30,1999,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,81.7,4.40,.818E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1999,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,119.,4.13,.551E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1999,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.265E-07,.132E-07,.132E-07,.00,.132E-07,.00,.00,.00,77.0,2.32,.244E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1999,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.266E-07,.133E-07,.133E-07,.00,.133E-07,.00,.00,.00,61.6,2.31,.400E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1999,5,5,cha05           ,.389E-04,.00,.389E-04,.124E-02,.637E-07,.318E-07,.318E-07,.00,.318E-07,.00,.00,.00,171.,6.87,.642E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1999,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,130.,4.59,.596E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1999,7,7,cha07           ,.686E-04,.00,.686E-04,.219E-02,.104E-06,.522E-07,.522E-07,.00,.522E-07,.00,.00,.00,238.,5.66,.226E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1999,8,8,cha08           ,.888E-03,.00,.891E-03,.284E-01,.227E-07,.113E-07,.113E-07,.00,.113E-07,.00,.00,.00,62.7,3.81,.263E-02,.00,.00,.00,.374E-02,.00,.376E-02
181,6,30,1999,9,9,cha09           ,.587E-02,.00,.589E-02,.188,.292E-06,.146E-06,.146E-06,.00,.146E-06,.00,.00,.00,349.,9.17,.305E-02,.00,.00,.00,.137E-02,.00,.137E-02
181,6,30,1999,10,10,cha10           ,.563E-02,.00,.565E-02,.180,.254E-06,.127E-06,.127E-06,.00,.127E-06,.00,.00,.00,333.,7.61,.208E-02,.00,.00,.00,.141E-02,.00,.141E-02
181,6,30,1999,11,11,cha11           ,.961E-03,.00,.968E-03,.307E-01,.156E-06,.778E-07,.778E-07,.00,.778E-07,.00,.00,.00,254.,5.52,.133E-02,.00,.00,.00,.376E-03,.00,.379E-03
181,6,30,1999,12,12,cha12           ,.465E-02,.00,.466E-02,.149,.754E-07,.377E-07,.377E-07,.00,.377E-07,.00,.00,.00,179.,7.39,.444E-02,.00,.00,.00,.333E-02,.00,.334E-02
181,6,30,1999,13,13,cha13           ,.212E-03,.00,.213E-03,.678E-02,.226E-07,.113E-07,.113E-07,.00,.113E-07,.00,.00,.00,69.5,4.96,.407E-02,.00,.00,.00,.764E-03,.00,.770E-03
212,7,31,1999,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,81.7,4.40,.818E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1999,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,119.,4.13,.551E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1999,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.274E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,77.0,2.32,.244E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1999,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.275E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,61.6,2.31,.400E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1999,5,5,cha05           ,.389E-04,.00,.389E-04,.124E-02,.658E-07,.329E-07,.329E-07,.00,.329E-07,.00,.00,.00,171.,6.87,.642E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1999,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,130.,4.59,.596E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1999,7,7,cha07           ,.686E-04,.00,.686E-04,.219E-02,.108E-06,.540E-07,.540E-07,.00,.540E-07,.00,.00,.00,238.,5.66,.226E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1999,8,8,cha08           ,.697E-05,.00,.697E-05,.223E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,62.7,3.81,.263E-02,.00,.00,.00,.304E-04,.00,.304E-04
212,7,31,1999,9,9,cha09           ,.128E-03,.00,.128E-03,.409E-02,.311E-06,.156E-06,.156E-06,.00,.156E-06,.00,.00,.00,349.,9.17,.305E-02,.00,.00,.00,.308E-04,.00,.308E-04
212,7,31,1999,10,10,cha10           ,.119E-03,.00,.119E-03,.382E-02,.267E-06,.134E-06,.134E-06,.00,.134E-06,.00,.00,.00,333.,7.61,.208E-02,.00,.00,.00,.308E-04,.00,.308E-04
212,7,31,1999,11,11,cha11           ,.764E-04,.00,.764E-04,.245E-02,.161E-06,.806E-07,.806E-07,.00,.806E-07,.00,.00,.00,254.,5.52,.133E-02,.00,.00,.00,.309E-04,.00,.309E-04
212,7,31,1999,12,12,cha12           ,.414E-04,.00,.414E-04,.133E-02,.779E-07,.389E-07,.389E-07,.00,.389E-07,.00,.00,.00,179.,7.39,.444E-02,.00,.00,.00,.307E-04,.00,.307E-04
212,7,31,1999,13,13,cha13           ,.813E-05,.00,.813E-05,.260E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,69.5,4.96,.407E-02,.00,.00,.00,.303E-04,.00,.303E-04
243,8,31,1999,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,81.7,4.40,.818E-02,.00,.00,.00,.310E-04,.00,.310E-04
243,8,31,1999,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,119.,4.13,.551E-02,.00,.00,.00,.310E-04,.00,.310E-04
243,8,31,1999,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.274E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,77.0,2.32,.244E-02,.00,.00,.00,.310E-04,.00,.310E-04
243,8,31,1999,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.275E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,61.6,2.31,.400E-02,.00,.00,.00,.310E-04,.00,.310E-04
243,8,31,1999,5,5,cha05           ,.389E-04,.00,.389E-04,.124E-02,.658E-07,.329E-07,.329E-07,.00,.329E-07,.00,.00,.00,171.,6.87,.642E-02,.00,.00,.00,.310E-04,.00,.310E-04
243,8,31,1999,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,130.,4.59,.596E-02,.00,.00,.00,.310E-04,.00,.310E-04
243,8,31,1999,7,7,cha07           ,.686E-04,.00,.686E-04,.219E-02,.108E-06,.540E-07,.540E-07,.00,.540E-07,.00,.00,.00,238.,5.66,.226E-02,.00,.00,.00,.310E-04,.00,.310E-04
243,8,31,1999,8,8,cha08           ,.697E-05,.00,.697E-05,.223E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,62.7,3.81,.263E-02,.00,.00,.00,.304E-04,.00,.304E-04
243,8,31,1999,9,9,cha09           ,.128E-03,.00,.128E-03,.409E-02,.311E-06,.156E-06,.156E-06,.00,.156E-06,.00,.00,.00,349.,9.17,.305E-02,.00,.00,.00,.308E-04,.00,.308E-04
243,8,31,1999,10,10,cha10           ,.119E-03,.00,.119E-03,.382E-02,.267E-06,.134E-06,.134E-06,.00,.134E-06,.00,.00,.00,333.,7.61,.208E-02,.00,.00,.00,.308E-04,.00,.308E-04
243,8,31,1999,11,11,cha11           ,.764E-04,.00,.764E-04,.245E-02,.161E-06,.806E-07,.806E-07,.00,.806E-07,.00,.00,.00,254.,5.52,.133E-02,.00,.00,.00,.309E-04,.00,.309E-04
243,8,31,1999,12,12,cha12           ,.414E-04,.00,.414E-04,.133E-02,.779E-07,.389E-07,.389E-07,.00,.389E-07,.00,.00,.00,179.,7.39,.444E-02,.00,.00,.00,.307E-04,.00,.307E-04
243,8,31,1999,13,13,cha13           ,.813E-05,.00,.813E-05,.260E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,69.5,4.96,.407E-02,.00,.00,.00,.303E-04,.00,.303E-04
273,9,30,1999,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,81.7,4.40,.818E-02,.00,.00,.00,.300E-04,.00,.300E-04
273,9,30,1999,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,119.,4.13,.551E-02,.00,.00,.00,.300E-04,.00,.300E-04
273,9,30,1999,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.265E-07,.132E-07,.132E-07,.00,.132E-07,.00,.00,.00,77.0,2.32,.244E-02,.00,.00,.00,.300E-04,.00,.300E-04
273,9,30,1999,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.266E-07,.133E-07,.133E-07,.00,.133E-07,.00,.00,.00,61.6,2.31,.400E-02,.00,.00,.00,.300E-04,.00,.300E-04
